YR,Name,PlayerId,Tm,FantPos,Age,G,GS,PCmp,PAtt,PYds,PTD,Int,RAtt,RYds,RY/A,RTD,Tgt,Rec,ReYds,ReY/R,ReTD,FantPt,PosRank,OvRank
2016,Rex Burkhead,BurkRe00,CIN,RB,26,16,1,0,0,0,0,0,74,344,4.65,2,20,17,145,8.53,0,59,57,
2016,Sammie Coates,CoatSa00,PIT,WR,23,14,5,0,0,0,0,0,4,14,3.5,0,49,21,435,20.71,2,57,88,
2016,Jermaine Kearse,KearJe01,SEA,WR,26,16,15,0,0,0,0,0,0,0,,0,89,41,510,12.44,1,57,87,
2016,Matt Moore,MoorMa01,MIA,QB,32,4,3,55,87,721,8,3,1,-1,-1,0,0,0,0,,0,57,36,
2016,Jesse James,JameJe00,PIT,TE,22,16,13,0,0,0,0,0,0,0,,0,60,39,338,8.67,3,56,27,
2016,Sammy Watkins,WatkSa00,BUF,WR,23,8,8,0,0,0,0,0,0,0,,0,52,28,430,15.36,2,55,89,
2016,Travaris Cadet,CadeTr00,NOR,RB,27,15,1,0,0,0,0,0,4,19,4.75,0,54,40,281,7.03,4,54,59,
2016,Ryan Griffin,GrifRy00,HOU,TE,26,16,5,0,0,0,0,0,0,0,,0,74,50,442,8.84,2,54,28,
2016,Jeremy Langford,LangJe00,CHI,RB,25,12,3,0,0,0,0,0,62,200,3.23,4,27,19,142,7.47,0,54,58,
2016,Clive Walford,WalfCl00,OAK,WR,25,15,8,0,0,0,0,0,0,0,,0,52,33,359,10.88,3,54,90,
2016,Chris Conley,ConlCh00,KAN,WR,24,16,11,0,0,0,0,0,0,0,,0,69,44,530,12.05,0,53,91,
2016,Jared Goff,GoffJa00,LAR,QB,22,7,7,112,205,1089,5,7,8,16,2,1,0,0,0,,0,53,37,
2016,Nelson Agholor,AghoNe00,PHI,WR,23,15,14,0,0,0,0,0,5,14,2.8,0,69,36,365,10.14,2,52,92,
2016,Josh McCown,McCoJo01,CLE,QB,37,5,3,90,165,1100,6,6,7,21,3,0,0,0,0,,0,52,38,
2016,Julius Thomas,ThomJu00,JAX,TE,28,9,6,0,0,0,0,0,0,0,,0,51,30,281,9.37,4,52,29,
2016,Garrett Celek,CeleGa00,SFO,TE,28,16,6,0,0,0,0,0,0,0,,0,50,29,350,12.07,3,51,31,
2016,Dorial Green-Beckham,GreeDo00,PHI,WR,23,15,7,0,0,0,0,0,0,0,,0,74,36,392,10.89,2,51,93,
2016,Jermaine Gresham,GresJe00,ARI,TE,28,16,14,0,0,0,0,0,0,0,,0,61,37,391,10.57,2,51,30,
2016,Albert Wilson,WilsAl02,KAN,WR,24,16,5,0,0,0,0,0,2,50,25,1,51,31,279,9,2,51,94,
2016,Alfred Blue,BlueAl00,HOU,RB,25,14,2,0,0,0,0,0,100,420,4.2,1,16,12,40,3.33,0,50,60,
2016,Andrew Hawkins,HawkAn00,CLE,WR,30,16,5,0,0,0,0,0,2,0,0,0,54,33,324,9.82,3,50,95,
2016,Dion Sims,SimsDi00,MIA,TE,25,14,11,0,0,0,0,0,0,0,,0,35,26,256,9.85,4,50,32,
2016,Eddie Royal,RoyaEd00,CHI,WR,30,9,1,0,0,0,0,0,0,0,,0,43,33,369,11.18,2,49,96,
2016,Danny Amendola,AmenDa00,NWE,WR,31,12,4,0,0,0,0,0,0,0,,0,29,23,243,10.57,4,48,97,
2016,Jay Cutler,CutlJa00,CHI,QB,33,5,5,81,137,1059,4,5,5,24,4.8,0,0,0,0,,0,47,39,
2016,Austin Hooper,HoopAu00,ATL,TE,22,14,3,0,0,0,0,0,0,0,,0,27,19,271,14.26,3,47,33,
2016,Russell Shepard,ShepRu00,TAM,WR,26,14,4,0,0,0,0,0,1,9,9,0,40,23,341,14.83,2,47,98,
2016,Fozzy Whittaker,WhitFo00,CAR,RB,27,16,0,0,0,0,0,0,57,265,4.65,0,33,25,226,9.04,0,47,61,
2016,Brandon Coleman,ColeBr00,NOR,WR,24,16,4,0,0,0,0,0,0,0,,0,38,26,281,10.81,3,46,99,
2016,Will Tye,TyexWi00,NYG,TE,25,16,10,0,0,0,0,0,0,0,,0,70,48,395,8.23,1,46,34,
2016,Jamize Olawale,OlawJa00,OAK,RB,27,16,7,0,0,0,0,0,17,47,2.76,2,14,12,227,18.92,1,45,62,
2016,Torrey Smith,SmitTo02,SFO,WR,27,12,12,0,0,0,0,0,0,0,,0,49,20,267,13.35,3,45,100,
2016,Justin Hardy,HardJu00,ATL,WR,25,16,3,0,0,0,0,0,0,0,,0,31,21,203,9.67,4,44,101,
2016,C.J. Prosise,ProsC.00,SEA,RB,22,6,2,0,0,0,0,0,30,172,5.73,1,19,17,208,12.24,0,44,63,
2016,Aldrick Robinson,RobiAl00,ATL,WR,28,16,1,0,0,0,0,0,0,0,,0,32,20,323,16.15,2,44,102,
2016,Charles Sims,SimsCh00,TAM,RB,26,7,2,0,0,0,0,0,51,149,2.92,1,32,24,190,7.92,1,44,64,
2016,Justin Hunter,HuntJu00,2TM,WR,25,13,5,0,0,0,0,0,0,0,,0,23,10,189,18.9,4,43,103,
2016,Jared Cook,CookJa02,GNB,TE,29,10,5,0,0,0,0,0,0,0,,0,51,30,377,12.57,1,42,35,
2016,Justin Forsett,ForsJu00,3TM,RB,31,9,6,0,0,0,0,0,87,291,3.34,1,27,20,85,4.25,0,42,66,
2016,James Starks,StarJa00,GNB,RB,30,9,4,0,0,0,0,0,63,145,2.3,0,25,19,134,7.05,2,42,65,
2016,John Kuhn,KuhnJo00,NOR,RB,34,16,3,0,0,0,0,0,18,37,2.06,4,20,16,70,4.38,1,41,68,
2016,Quinton Patton,PattQu00,SFO,WR,26,14,14,0,0,0,0,0,0,0,,0,63,37,408,11.03,0,41,104,
2016,Wendell Smallwood,SmalWe00,PHI,RB,22,13,3,0,0,0,0,0,77,312,4.05,1,13,6,55,9.17,0,41,67,
2016,Brice Butler,ButlBr00,DAL,WR,26,16,3,0,0,0,0,0,0,0,,0,32,16,219,13.69,3,40,105,
2016,Aaron Ripkowski,RipkAa00,GNB,RB,24,16,8,0,0,0,0,0,34,150,4.41,2,10,9,46,5.11,1,40,69,
2016,Kamar Aiken,AikeKa00,BAL,WR,27,16,6,0,0,0,0,0,0,0,,0,50,29,328,11.31,1,39,106,
2016,Trey Burton,BurtTr01,PHI,TE,25,15,4,0,0,0,0,0,0,0,,0,60,37,327,8.84,1,39,38,
2016,Eddie Lacy,LacyEd00,GNB,RB,25,5,5,0,0,0,0,0,71,360,5.07,0,7,4,28,7,0,39,70,
2016,Richard Rodgers,RodgRi00,GNB,TE,24,16,6,0,0,0,0,0,0,0,,0,47,30,271,9.03,2,39,36,
2016,Jacob Tamme,TammJa00,ATL,TE,31,8,5,0,0,0,0,0,0,0,,0,31,22,210,9.55,3,39,37,
2016,Dwayne Washington,WashDw00,DET,RB,22,12,2,0,0,0,0,0,90,265,2.94,1,15,10,62,6.2,0,39,71,
2016,Josh Bellamy,BellJo02,CHI,WR,27,16,2,0,0,0,0,0,4,37,9.25,0,38,19,282,14.84,1,38,107,
2016,Ladarius Green,GreeLa00,PIT,TE,26,6,2,0,0,0,0,0,0,0,,0,34,18,304,16.89,1,38,40,
2016,Dion Lewis,LewiDi00,NWE,RB,26,7,5,0,0,0,0,0,64,283,4.42,0,24,17,94,5.53,0,38,72,
2016,Levine Toilolo,ToilLe00,ATL,TE,25,16,11,0,0,0,0,0,0,0,,0,19,13,264,20.31,2,38,39,
2016,Kyle Juszczyk*,JuszKy00,BAL,RB,25,16,7,0,0,0,0,0,5,22,4.4,1,49,37,266,7.19,0,37,74,
2016,Alfred Morris,MorrAl00,DAL,RB,28,14,0,0,0,0,0,0,69,243,3.52,2,6,3,11,3.67,0,37,73,
2016,Erik Swoope,SwooEr00,IND,TE,24,16,4,0,0,0,0,0,0,0,,0,22,15,297,19.8,1,36,41,
2016,Kenyan Drake,DrakKe00,MIA,RB,22,16,1,0,0,0,0,0,33,179,5.42,2,10,9,46,5.11,0,35,75,
2016,Jimmy Garoppolo,GaroJi00,NWE,QB,25,6,2,43,63,502,4,0,10,6,0.6,0,1,1,3,3,0,35,40,
2016,Cobi Hamilton,HamiCo00,PIT,WR,26,11,8,0,0,0,0,0,0,0,,0,28,17,234,13.76,2,35,108,
2016,Darrius Heyward-Bey,HeywDa00,PIT,WR,29,10,0,0,0,0,0,0,1,60,60,1,19,6,114,19,2,35,109,
2016,Paul Richardson,RichPa01,SEA,WR,24,15,0,0,0,0,0,0,1,5,5,0,36,21,288,13.71,1,35,110,
2016,Deonte Thompson,ThomDe04,CHI,WR,27,16,6,0,0,0,0,0,0,0,,0,36,22,249,11.32,2,35,111,
2016,Landry Jones,JoneLa02,PIT,QB,27,8,2,53,86,558,4,2,6,-4,-0.67,0,0,0,0,,0,34,41,
2016,Bryan Walters,WaltBr00,JAX,WR,29,10,3,0,0,0,0,0,1,4,4,0,34,24,231,9.63,2,34,112,
2016,Geronimo Allison,AlliGe01,GNB,WR,22,10,2,0,0,0,0,0,0,0,,0,22,12,202,16.83,2,32,114,
2016,Corey Brown,BrowPh00,CAR,WR,25,16,8,0,0,0,0,0,2,6,3,0,53,27,276,10.22,1,32,113,
2016,Corey Grant,GranCo00,JAX,RB,28,11,1,0,0,0,0,0,32,164,5.13,1,7,4,35,8.75,1,32,76,
2016,Bryce Petty,PettBr01,NYJ,QB,25,6,4,75,133,809,3,7,5,19,3.8,0,0,0,0,,0,32,42,
2016,Peyton Barber,BarbPe01,TAM,RB,22,15,1,0,0,0,0,0,55,223,4.05,1,6,5,28,5.6,0,31,77,
2016,Eric Decker,DeckEr00,NYJ,WR,29,3,3,0,0,0,0,0,0,0,,0,21,9,194,21.56,2,31,115,
2016,Andre Holmes,HolmAn00,OAK,WR,28,16,2,0,0,0,0,0,0,0,,0,25,14,126,9,3,31,118,
2016,Rod Streater,StreRo00,SFO,WR,28,16,2,0,0,0,0,0,0,0,,0,27,18,191,10.61,2,31,116,
2016,Jordan Taylor,TaylJo01,DEN,WR,24,16,0,0,0,0,0,0,0,0,,0,25,16,209,13.06,2,31,117,
2016,Virgil Green,GreeVi00,DEN,TE,28,12,11,0,0,0,0,0,0,0,,0,37,22,237,10.77,1,30,42,
2016,Kenjon Barner,BarnKe00,PHI,RB,27,13,0,0,0,0,0,0,27,129,4.78,2,11,5,42,8.4,0,29,78,
2016,C.J. Uzomah,UzomC.00,CIN,TE,24,10,8,0,0,0,0,0,0,0,,0,38,25,234,9.36,1,29,43,
2016,Cameron Artis-Payne,ArtiCa00,CAR,RB,24,3,3,0,0,0,0,0,36,144,4,2,1,1,11,11,0,28,80,
2016,Jacoby Brissett,BrisJa00,NWE,QB,23,3,2,34,55,400,0,0,16,83,5.19,1,0,0,0,,0,28,44,
2016,Nick Foles,FoleNi00,KAN,QB,27,3,1,36,55,410,3,0,4,-4,-1,0,0,0,0,,0,28,45,
2016,Paxton Lynch,LyncPa00,DEN,QB,22,3,2,49,83,497,2,1,11,25,2.27,0,0,0,0,,0,28,43,
2016,Tanner McEvoy,McEvTa01,SEA,WR,23,14,0,1,1,43,0,0,0,0,,0,11,9,140,15.56,2,28,119,
2016,Kerwynn Williams,WillKe05,ARI,RB,25,10,0,0,0,0,0,0,18,157,8.72,2,2,1,6,6,0,28,79,
2016,Jaron Brown,BrowJa03,ARI,WR,26,7,2,0,0,0,0,0,0,0,,0,22,11,187,17,1,27,121,
2016,Bennie Fowler,FowlBe00,DEN,WR,25,13,0,0,0,0,0,0,0,0,,0,24,11,145,13.18,2,27,122,
2016,DuJuan Harris,HarrDu01,SFO,RB,28,10,1,0,0,0,0,0,38,138,3.63,0,9,8,115,14.38,1,27,81,
2016,Chester Rogers,RogeCh02,IND,WR,22,14,2,0,0,0,0,0,0,0,,0,34,19,273,14.37,0,27,120,
2016,Shane Vereen,VereSh00,NYG,RB,27,5,1,0,0,0,0,0,33,158,4.79,1,19,11,94,8.55,0,27,82,
2016,Kapri Bibbs,BibbKa00,DEN,RB,23,12,0,0,0,0,0,0,29,129,4.45,0,4,2,75,37.5,1,26,83,
2016,Alex Collins,CollAl00,SEA,RB,22,11,0,0,0,0,0,0,31,125,4.03,1,11,11,84,7.64,0,25,84,
2016,Seth Devalve,DevaSe00,CLE,TE,23,12,2,0,0,0,0,0,0,0,,0,12,10,127,12.7,2,25,46,
2016,Jeff Janis,JaniJe00,GNB,WR,25,16,1,0,0,0,0,0,2,38,19,1,19,11,93,8.45,1,25,123,
2016,Mychal Rivera,RiveMy00,OAK,TE,26,13,2,0,0,0,0,0,0,0,,0,25,18,192,10.67,1,25,44,
2016,Mike Tolbert*,TolbMi00,CAR,RB,31,16,2,0,0,0,0,0,35,114,3.26,0,15,10,72,7.2,1,25,85,
2016,Luke Willson,WillLu00,SEA,TE,26,11,6,0,0,0,0,0,0,0,,0,21,15,129,8.6,2,25,45,
2016,Orleans Darkwa,DarkOr00,NYG,RB,24,10,2,0,0,0,0,0,30,111,3.7,2,4,2,12,6,0,24,86,
2016,Kenneth Farrow,FarrKe02,SDG,RB,23,13,2,0,0,0,0,0,60,192,3.2,0,16,13,70,5.38,0,24,87,
2016,Xavier Grimble,GrimXa00,PIT,TE,24,13,2,0,0,0,0,0,0,0,,0,21,11,118,10.73,2,24,47,
2016,Jalin Marshall,MarsJa01,NYJ,WR,21,10,1,0,0,0,0,0,0,0,,0,23,14,162,11.57,2,24,124,
2016,Charles Johnson,JohnCh08,MIN,WR,27,16,7,0,0,0,0,0,0,0,,0,37,20,232,11.6,0,23,125,
2016,Marcedes Lewis,LewiMa00,JAX,TE,32,10,10,0,0,0,0,0,0,0,,0,30,20,169,8.45,1,23,48,
2016,Ricardo Louis,LouiRi00,CLE,RB,22,16,3,0,0,0,0,0,0,0,,0,35,18,205,11.39,0,23,88,
2016,Jordan Norwood,NorwJo00,DEN,WR,30,14,6,0,0,0,0,0,1,0,0,0,35,21,232,11.05,1,23,126,
2016,Andre Roberts,RobeAn00,DET,WR,28,16,1,0,0,0,0,0,0,0,,0,25,14,188,13.43,1,23,127,
2016,Ameer Abdullah,AbduAm00,DET,RB,23,2,2,0,0,0,0,0,18,101,5.61,0,5,5,57,11.4,1,22,90,
2016,Ronnie Hillman,HillRo00,2TM,RB,25,8,1,0,0,0,0,0,41,131,3.2,0,15,7,93,13.29,0,22,89,
2016,Ben Koyack,KoyaBe00,JAX,TE,23,14,7,0,0,0,0,0,0,0,,0,24,19,161,8.47,1,22,49,
2016,Roger Lewis,LewiRo03,NYG,WR,23,13,1,0,0,0,0,0,0,0,,0,19,7,97,13.86,2,22,129,
2016,Marquess Wilson,WilsMa02,CHI,WR,24,3,1,0,0,0,0,0,0,0,,0,16,9,160,17.78,1,22,128,
2016,Harry Douglas,DougHa00,TEN,WR,32,11,2,0,0,0,0,0,0,0,,0,22,15,210,14,0,21,131,
2016,Lance Dunbar,DunbLa00,DAL,RB,26,13,0,0,0,0,0,0,9,31,3.44,1,24,16,122,7.63,0,21,91,
2016,Darren Fells,FellDa01,ARI,TE,30,14,7,0,0,0,0,0,0,0,,0,18,14,154,11,1,21,50,
2016,Josh Hill,HillJo02,NOR,TE,26,9,8,0,0,0,0,0,0,0,,0,22,15,149,9.93,1,21,52,
2016,Vincent Jackson,JackVi00,TAM,WR,33,5,5,0,0,0,0,0,0,0,,0,32,15,173,11.53,0,21,130,
2016,Andre Johnson,JohnAn02,TEN,WR,35,8,3,0,0,0,0,0,0,0,,0,22,9,85,9.44,2,21,132,
2016,Austin Seferian-Jenkins,SefeAu00,2TM,TE,24,9,2,0,0,0,0,0,0,0,,0,20,13,154,11.85,1,21,51,
2016,Darren Waller,WallDa01,BAL,TE,24,12,3,0,0,0,0,0,0,0,,0,17,10,85,8.5,2,21,53,
2016,Danny Woodhead,WoodDa02,SDG,RB,31,2,1,0,0,0,0,0,19,116,6.11,0,8,6,35,5.83,1,21,92,
2016,Cody Core,CoreCo00,CIN,WR,22,8,4,0,0,0,0,0,0,0,,0,27,17,200,11.76,0,20,134,
2016,Anthony Fasano,FasaAn00,TEN,TE,32,16,9,0,0,0,0,0,0,0,,0,13,8,83,10.38,2,20,54,
2016,Jonathan Grimes,GrimJo01,HOU,RB,27,10,0,0,0,0,0,0,23,105,4.57,0,18,13,94,7.23,0,20,93,
2016,Demetrius Harris,HarrDe03,KAN,TE,25,16,11,0,0,0,0,0,0,0,,0,31,17,123,7.24,1,20,55,
2016,Freddie Martino,MartFr00,TAM,WR,25,13,0,0,0,0,0,0,0,0,,0,11,8,142,17.75,1,20,133,
2016,Bobby Rainey,RainBo00,NYG,RB,29,15,0,0,0,0,0,0,17,63,3.71,0,25,20,153,7.65,0,20,94,
2016,Kevin White,WhitKe00,CHI,WR,24,4,4,0,0,0,0,0,1,9,9,0,36,19,187,9.84,0,20,135,
2016,Benny Cunningham,CunnBe01,LAR,RB,26,11,0,0,0,0,0,0,21,101,4.81,0,21,16,91,5.69,0,19,95,
2016,Ed Dickson,DickEd00,CAR,TE,29,16,8,0,0,0,0,0,0,0,,0,19,10,134,13.4,1,19,56,
2016,Josh Huff,HuffJo00,2TM,WR,25,10,2,0,1,0,0,0,4,15,3.75,0,23,16,113,7.06,1,19,136,
2016,Charone Peake,PeakCh00,NYJ,WR,24,15,1,0,0,0,0,0,0,0,,0,35,19,186,9.79,0,19,137,
2016,Jerell Adams,AdamJe01,NYG,TE,24,13,2,0,0,0,0,0,0,0,,0,21,16,122,7.63,1,18,57,
2016,Arrelious Benn,BennAr00,JAX,WR,28,15,0,0,0,0,0,0,0,0,,0,10,5,116,23.2,1,18,139,
2016,Daniel Brown,BrowDa04,2TM,WR,24,8,3,0,0,0,0,0,0,0,,0,20,16,124,7.75,1,18,138,
2016,Ka'Deem Carey,CareKa00,CHI,RB,24,12,0,0,0,0,0,0,32,126,3.94,0,7,5,55,11,0,18,97,
2016,Andre Ellington,ElliAn00,ARI,RB,27,16,0,0,0,0,0,0,34,96,2.82,0,19,12,85,7.08,0,18,96,
2016,Tom Savage,SavaTo00,HOU,QB,26,3,2,46,73,461,0,0,6,12,2,0,0,0,0,,0,18,46,
2016,Derek Anderson,AndeDe00,CAR,QB,33,5,2,36,53,453,2,5,1,4,4,0,0,0,0,,0,17,48,
2016,Reggie Bush,BushRe00,BUF,RB,31,13,0,0,0,0,0,0,12,-3,-0.25,1,10,7,90,12.86,0,17,98,
2016,MarQueis Gray,GrayMa00,MIA,TE,27,16,7,0,0,0,0,0,0,0,,0,17,14,174,12.43,0,17,58,
2016,Kevin Hogan,HogaKe00,CLE,QB,24,4,0,14,26,104,0,2,8,105,13.13,1,0,0,0,,0,17,47,
2016,Denard Robinson,RobiDe00,JAX,RB,26,13,1,0,0,0,0,0,41,144,3.51,0,5,3,22,7.33,0,17,99,
2016,Brandon Tate,TateBr00,BUF,WR,29,15,1,0,0,0,0,0,3,48,16,0,12,8,117,14.63,0,17,140,
2016,Matt Cassel,CassMa00,TEN,QB,34,4,1,30,51,284,2,2,4,3,0.75,0,0,0,0,,0,16,49,
2016,Brent Celek,CeleBr00,PHI,WR,31,16,8,0,0,0,0,0,0,0,,0,19,14,155,11.07,0,16,142,
2016,Josh Ferguson,FergJo02,IND,RB,23,16,0,0,0,0,0,0,15,20,1.33,0,26,20,136,6.8,0,16,101,
2016,Chris Johnson,JohnCh04,ARI,RB,31,4,0,0,0,0,0,0,25,95,3.8,1,1,0,0,,0,16,102,
2016,Braxton Miller,MillBr03,HOU,WR,24,10,6,0,0,0,0,0,3,0,0,0,28,15,99,6.6,1,16,141,
2016,Terron Ward,WardTe00,ATL,RB,24,5,0,0,0,0,0,0,31,151,4.87,0,2,1,11,11,0,16,100,
2016,Stephen Anderson,AndeSt01,HOU,TE,23,13,0,0,0,0,0,0,0,0,,0,16,11,93,8.45,1,15,59,
2016,Tyler Higbee,HigbTy00,LAR,TE,23,16,6,0,0,0,0,0,0,0,,0,29,11,85,7.73,1,15,60,
2016,Greg Salas,SalaGr00,BUF,WR,28,2,1,0,0,0,0,0,0,0,,0,6,4,89,22.25,1,15,144,
2016,Cecil Shorts,ShorCe00,TAM,WR,29,9,5,0,0,0,0,0,0,0,,0,27,11,152,13.82,0,15,143,
2016,Mack Brown,BrowMa02,WAS,RB,25,9,0,0,0,0,0,0,8,82,10.25,1,1,1,-2,-2,0,14,103,
2016,A.J. Derby,DerbA.00,2TM,TE,25,10,3,0,0,0,0,0,0,0,,0,20,16,160,10,0,14,62,
2016,Jeff Heuerman,HeueJe00,DEN,TE,24,12,2,0,0,0,0,0,0,0,,0,17,9,141,15.67,0,14,61,
2016,Akeem Hunt,HuntAk01,HOU,RB,23,8,0,0,0,0,0,0,20,109,5.45,0,4,3,29,9.67,0,14,104,
2016,Andy Janovich,JanoAn00,DEN,RB,23,11,5,0,0,0,0,0,4,33,8.25,1,7,5,44,8.8,0,14,105,
2016,Brandon Myers,MyerBr00,TAM,TE,31,16,9,0,0,0,0,0,0,0,,0,14,7,59,8.43,1,14,63,
2016,Walt Powell,PoweWa00,BUF,WR,25,9,2,0,0,0,0,0,0,0,,0,25,14,142,10.14,0,14,145,
2016,Larry Donnell,DonnLa00,NYG,TE,28,14,6,0,0,0,0,0,0,0,,0,22,15,92,6.13,1,13,65,
2016,Arian Foster,FostAr00,MIA,RB,30,4,2,0,0,0,0,0,22,55,2.5,0,10,6,78,13,0,13,106,
2016,Crockett Gillmore,GillCr00,BAL,TE,25,7,5,0,0,0,0,0,0,0,,0,14,8,71,8.88,1,13,67,
2016,Chris Harper,HarpCh01,SFO,WR,23,9,2,0,0,0,0,0,0,0,,0,21,13,133,10.23,0,13,146,
2016,Nick O'Leary,OLeaNi00,BUF,TE,24,16,7,0,0,0,0,0,0,0,,0,14,9,114,12.67,0,13,64,
2016,John Phillips,PhilJo00,2TM,TE,29,16,7,0,0,0,0,0,0,0,,0,15,10,72,7.2,1,13,66,
2016,C.J. Spiller,SpilC.00,2TM,RB,29,6,0,0,0,0,0,0,6,18,3,0,13,6,50,8.33,1,13,107,
2016,Jaelen Strong,StroJa01,HOU,WR,22,8,2,0,0,0,0,0,0,0,,0,24,14,131,9.36,0,13,147,
2016,Paul Turner,TurnPa01,PHI,WR,23,4,2,0,0,0,0,0,0,0,,0,14,9,126,14,0,13,150,
2016,Markus Wheaton,WheaMa00,PIT,WR,25,3,2,0,0,0,0,0,0,0,,0,9,4,51,12.75,1,13,148,
2016,Jarius Wright,WrigJa02,MIN,WR,27,8,1,0,0,0,0,0,0,0,,0,14,11,67,6.09,1,13,149,
2016,Jordan Cameron,CameJo00,MIA,TE,28,3,3,0,0,0,0,0,0,0,,0,11,8,60,7.5,1,12,69,
2016,Mike Davis,DaviMi01,SFO,RB,24,8,1,0,0,0,0,0,19,50,2.63,1,5,3,25,8.33,0,12,108,
2016,Rhett Ellison,ElliRh00,MIN,TE,28,15,6,0,0,0,0,0,1,1,1,1,14,9,57,6.33,0,12,70,
2016,Brittan Golden,GoldBr00,ARI,WR,28,12,1,0,0,0,0,0,0,0,,0,14,8,82,10.25,1,12,151,
2016,Dominique Jones,JoneDo01,MIA,TE,29,9,2,0,0,0,0,0,0,0,,0,10,7,61,8.71,1,12,68,
2016,Jamaal Charles,CharJa00,KAN,RB,30,3,0,0,0,0,0,0,12,40,3.33,1,3,2,14,7,0,11,109,
2016,Patrick DiMarco,DiMaPa00,ATL,RB,27,16,8,0,0,0,0,0,0,0,,0,10,7,52,7.43,1,11,111,
2016,T.J. Jones,JoneT.00,DET,WR,24,3,0,0,0,0,0,0,0,0,,0,14,5,93,18.6,0,11,152,
2016,Neal Sterling,SterNe00,JAX,TE,28,10,1,0,0,0,0,0,0,0,,0,16,12,110,9.17,0,11,71,
2016,Charlie Whitehurst,WhitCh02,CLE,QB,34,1,0,14,24,182,1,1,2,1,0.5,0,0,0,0,,0,11,50,
2016,Lucky Whitehead,WhitLu00,DAL,WR,24,15,1,0,0,0,0,0,10,82,8.2,0,3,3,48,16,0,11,153,
2016,Jonathan Williams,WillJo07,BUF,RB,22,11,0,0,1,0,0,0,27,94,3.48,1,2,1,0,0,0,11,110,
2016,Demarcus Ayers,AyerDe00,PIT,WR,22,2,1,0,0,0,0,0,2,-12,-6,0,13,6,53,8.83,1,10,154,
2016,Alan Cross,CrosAl00,TAM,TE,23,14,0,0,0,0,0,0,0,0,,0,10,6,38,6.33,1,10,73,
2016,Shaun Hill,HillSh00,MIN,QB,36,3,1,19,35,242,0,0,5,5,1,0,0,0,0,,0,10,51,
2016,David Johnson,JohnDa05,PIT,RB,29,16,4,0,0,0,0,0,0,0,,0,11,7,80,11.43,0,10,114,
2016,Darren McFadden,McFaDa00,DAL,RB,29,3,2,0,0,0,0,0,24,87,3.63,0,5,3,17,5.67,0,10,113,
2016,Joshua Perkins,PerkJo02,ATL,TE,23,8,1,0,0,0,0,0,0,0,,0,5,3,42,14,1,10,72,
2016,Jeremy Ross,RossJe01,2TM,WR,28,6,1,0,0,0,0,0,0,0,,0,4,4,37,9.25,1,10,156,
2016,Antone Smith,SmitAn01,TAM,RB,31,3,0,0,0,0,0,0,10,47,4.7,0,9,6,77,12.83,0,10,112,
2016,James Wright,WrigJa03,CIN,WR,25,13,2,0,0,0,0,0,2,-6,-3,0,19,13,106,8.15,0,10,155,
2016,George Atkinson,AtkiGe01,CLE,RB,24,16,0,0,0,0,0,0,7,34,4.86,1,0,0,0,,0,9,115,
2016,Blake Bell,BellBl00,SFO,TE,25,13,0,0,0,0,0,0,0,0,,0,9,4,85,21.25,0,9,75,
2016,Leonte Carroo,CarrLe00,MIA,WR,22,14,2,0,0,0,0,0,0,0,,0,6,3,29,9.67,1,9,158,
2016,Pharoh Cooper,CoopPh00,LAR,WR,21,10,3,0,1,0,0,1,0,0,,0,20,14,106,7.57,0,9,161,
2016,Gavin Escobar,EscoGa00,DAL,TE,25,16,1,0,0,0,0,0,0,0,,0,7,4,30,7.5,1,9,74,
2016,Mike Glennon,GlenMi00,TAM,QB,27,2,0,10,11,75,1,0,0,0,,0,0,0,0,,0,9,53,
2016,Tyler Kroft,KrofTy00,CIN,WR,24,14,11,0,0,0,0,0,0,0,,0,12,10,92,9.2,0,9,157,
2016,Tommylee Lewis,LewiTo00,NOR,WR,24,12,1,0,0,0,0,0,3,11,3.67,0,11,7,76,10.86,0,9,160,
2016,Marcel Reece,ReecMa00,SEA,RB,31,4,0,0,0,0,0,0,2,0,0,0,5,5,73,14.6,0,9,116,
2016,Drew Stanton,StanDr00,ARI,QB,32,5,1,19,48,192,2,3,3,-3,-1,0,0,0,0,,0,9,52,
2016,Juwan Thompson,ThomJu01,DEN,RB,24,8,1,0,0,0,0,0,8,26,3.25,1,1,0,0,,0,9,121,
2016,Scott Tolzien,TolzSc00,IND,QB,29,3,1,23,37,216,1,2,6,3,0.5,0,0,0,0,,0,9,54,
2016,Fitzgerald Toussaint,TousFi00,PIT,RB,26,16,0,0,0,0,0,0,14,58,4.14,0,3,3,33,11,0,9,118,
2016,Bryce Treggs,TregBr00,PHI,WR,22,9,1,0,0,0,0,0,2,7,3.5,0,12,3,80,26.67,0,9,159,
2016,Terrell Watson,WatsTe00,PHI,RB,23,1,0,0,0,0,0,0,9,28,3.11,1,1,1,5,5,0,9,117,
2016,Derek Watt,WattDe00,SDG,RB,24,16,2,0,0,0,0,0,2,4,2,0,4,4,83,20.75,0,9,120,
2016,Andre Williams,WillAn00,SDG,RB,24,1,0,0,0,0,0,0,18,87,4.83,0,2,0,0,,0,9,119,
2016,Trevone Boykin,BoykTr00,SEA,QB,23,5,0,13,18,145,1,1,8,1,0.13,0,0,0,0,,0,8,57,
2016,Connor Cook,CookCo00,OAK,QB,23,1,0,14,21,150,1,1,0,0,,0,0,0,0,,0,8,55,
